SUMMONS_KEY,SUMMONS_DATE,OFFENSE_DESCRIPTION,LAW_SECTION_NUMBER,LAW_DESCRIPTION,SUMMONS_CATEGORY_TYPE,AGE_GROUP,SEX,RACE,JURISDICTION_CODE,BORO,PRECINCT_OF_OCCUR,X_COORDINATE_CD,Y_COORDINATE_CD,Latitude,Longitude,Lon_Lat,date,YEAR
144726550,7/20/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,BRONX,48,1014131,247458,40.845847839,-73.8920007399999,POINT (-73.89200073999997 40.84584783900005),2015-07-20T00:00:00Z,2015
144694042,7/20/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BROOKLYN,71,995671,183339,40.669900788,-73.9588307329999,POINT (-73.95883073299996 40.669900788000064),2015-07-20T00:00:00Z,2015
144726491,7/21/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,QUEENS,101,1044122,155673,40.593768616,-73.7844191999999,POINT (-73.78441919999993 40.593768616000034),2015-07-21T00:00:00Z,2015
144758358,7/22/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BRONX,48,1015559,246534,40.843306785,-73.8868437519999,POINT (-73.88684375199995 40.84330678500004),2015-07-22T00:00:00Z,2015
144758515,7/22/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,<18,M,NA,0,BRONX,40,1009926,235436,40.81286413,-73.9072451229999,POINT (-73.90724512299995 40.81286413000004),2015-07-22T00:00:00Z,2015
144785400,7/23/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,QUEENS,110,1017426,209374,40.741305879,-73.8802795589999,POINT (-73.88027955899997 40.74130587900004),2015-07-23T00:00:00Z,2015
144785602,7/23/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,QUEENS,105,1056242,185711,40.676126033,-73.7404582629999,POINT (-73.74045826299994 40.67612603300007),2015-07-23T00:00:00Z,2015
144785463,7/23/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,QUEENS,110,1017426,209374,40.741305879,-73.8802795589999,POINT (-73.88027955899997 40.74130587900004),2015-07-23T00:00:00Z,2015
144844586,7/24/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,BRONX,43,1018703,241414,40.829242171,-73.8755069489999,POINT (-73.87550694899994 40.82924217100003),2015-07-24T00:00:00Z,2015
144821411,7/25/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,BROOKLYN,60,984838,149692,40.577554151,-73.9978847309999,POINT (-73.99788473099994 40.57755415100007),2015-07-25T00:00:00Z,2015
144821412,7/25/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,BROOKLYN,60,990824,149705,40.577587416,-73.9763360709999,POINT (-73.97633607099993 40.57758741600002),2015-07-25T00:00:00Z,2015
144827437,7/25/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,BROOKLYN,60,984838,149692,40.577554151,-73.9978847309999,POINT (-73.99788473099994 40.57755415100007),2015-07-25T00:00:00Z,2015
144874961,7/27/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,NA,0,BROOKLYN,78,989907,187926,40.682496629,-73.9796050959999,POINT (-73.97960509599994 40.68249662900007),2015-07-27T00:00:00Z,2015
144874604,7/27/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BROOKLYN,69,1008426,170912,40.635765752,-73.9128957529999,POINT (-73.91289575299999 40.63576575200005),2015-07-27T00:00:00Z,2015
145007565,7/29/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,QUEENS,102,1023842,191652,40.6926369,-73.8572304749999,POINT (-73.85723047499994 40.692636900000025),2015-07-29T00:00:00Z,2015
145006547,7/30/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,QUEENS,113,1040932,190239,40.688665599,-73.7956150539999,POINT (-73.79561505399994 40.688665599000046),2015-07-30T00:00:00Z,2015
144960414,7/30/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,BRONX,43,1018791,240921,40.827888685,-73.8751915019999,POINT (-73.87519150199995 40.82788868500006),2015-07-30T00:00:00Z,2015
144997101,7/30/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,MANHATTAN,26,996279,235478,40.813008529,-73.9565457689999,POINT (-73.95654576899994 40.81300852900005),2015-07-30T00:00:00Z,2015
144960383,7/30/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,BRONX,52,1017542,255919,40.869058532,-73.8796301479999,POINT (-73.87963014799993 40.86905853200005),2015-07-30T00:00:00Z,2015
145006804,7/31/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,NA,0,BROOKLYN,78,990502,188496,40.68406075,-73.9774592919999,POINT (-73.97745929199993 40.68406075000007),2015-07-31T00:00:00Z,2015
144997180,7/31/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,QUEENS,112,1022399,205315,40.730144884,-73.8623565869999,POINT (-73.86235658699997 40.730144884000026),2015-07-31T00:00:00Z,2015
144997581,7/31/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,F,NA,0,BRONX,49,1020959,255501,40.867897702,-73.8672778739999,POINT (-73.86727787399997 40.86789770200004),2015-07-31T00:00:00Z,2015
145006423,7/31/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BROOKLYN,78,990502,188496,40.68406075,-73.9774592919999,POINT (-73.97745929199993 40.68406075000007),2015-07-31T00:00:00Z,2015
144998155,7/31/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,BROOKLYN,60,984147,150278,40.579162625,-74.0003722319999,POINT (-74.00037223199998 40.57916262500004),2015-07-31T00:00:00Z,2015
145006435,7/31/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,NA,0,QUEENS,107,1036732,207396,40.735783278,-73.8106258029999,POINT (-73.81062580299994 40.73578327800004),2015-07-31T00:00:00Z,2015
145011104,7/31/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,NA,0,QUEENS,103,1039647,195586,40.703349972,-73.8002045709999,POINT (-73.80020457099994 40.70334997200007),2015-07-31T00:00:00Z,2015
145026666,8/1/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,NA,0,BRONX,48,1015559,246534,40.843306785,-73.8868437519999,POINT (-73.88684375199995 40.84330678500004),2015-08-01T00:00:00Z,2015
145007680,8/2/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,NA,0,BROOKLYN,71,995443,183750,40.671029183,-73.9596519519999,POINT (-73.95965195199994 40.67102918300003),2015-08-02T00:00:00Z,2015
145010867,8/2/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,BROOKLYN,60,984241,149582,40.577252242,-74.000033837,POINT (-74.000033837 40.57725224200004),2015-08-02T00:00:00Z,2015
145188140,8/3/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BRONX,52,1012469,253491,40.862412087,-73.8979824079999,POINT (-73.89798240799998 40.862412087000045),2015-08-03T00:00:00Z,2015
145059154,8/3/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,2,BRONX,43,1021189,239209,40.823180032,-73.8665360429999,POINT (-73.86653604299994 40.82318003200004),2015-08-03T00:00:00Z,2015
145188144,8/3/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BRONX,52,1017542,255919,40.869058532,-73.8796301479999,POINT (-73.87963014799993 40.86905853200005),2015-08-03T00:00:00Z,2015
145092046,8/4/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,MANHATTAN,18,990819,216088,40.759793901,-73.9762893939999,POINT (-73.97628939399993 40.75979390100008),2015-08-04T00:00:00Z,2015
145123580,8/4/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,NA,0,BRONX,48,1014890,250841,40.855130566,-73.8892419829999,POINT (-73.88924198299998 40.85513056600007),2015-08-04T00:00:00Z,2015
145151062,8/6/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BROOKLYN,73,1007324,180826,40.662980463,-73.9168323229999,POINT (-73.91683232299994 40.662980463000046),2015-08-06T00:00:00Z,2015
145189559,8/7/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,F,NA,0,BROOKLYN,72,982735,172240,40.639443689,-74.0054602589999,POINT (-74.00546025899997 40.639443689000075),2015-08-07T00:00:00Z,2015
145199324,8/7/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BROOKLYN,69,1015574,176958,40.652338317,-73.8871135909999,POINT (-73.88711359099993 40.652338317000044),2015-08-07T00:00:00Z,2015
145199929,8/9/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BROOKLYN,78,991374,187228,40.680579719,-73.9743165579999,POINT (-73.97431655799994 40.680579719000036),2015-08-09T00:00:00Z,2015
145248274,8/10/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,BRONX,48,1014182,250654,40.854619736,-73.8918021389999,POINT (-73.89180213899994 40.85461973600008),2015-08-10T00:00:00Z,2015
145308330,8/12/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,QUEENS,110,1018538,211977,40.748446216,-73.8762534309999,POINT (-73.87625343099995 40.74844621600005),2015-08-12T00:00:00Z,2015
145334757,8/13/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,NA,40,1004926,234532,40.810396019,-73.9253107449999,POINT (-73.92531074499993 40.81039601900005),2015-08-13T00:00:00Z,2015
145373911,8/13/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BROOKLYN,72,985946,181982,40.666183328,-73.9938880009999,POINT (-73.99388800099996 40.666183328000045),2015-08-13T00:00:00Z,2015
145382849,8/15/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,QUEENS,106,1034680,185601,40.675973199,-73.8181934259999,POINT (-73.81819342599994 40.675973199000055),2015-08-15T00:00:00Z,2015
145373551,8/15/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,BRONX,46,1011383,251919,40.858100827,-73.9019149409999,POINT (-73.90191494099997 40.858100827000044),2015-08-15T00:00:00Z,2015
145383203,8/15/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,NA,0,QUEENS,106,1028713,187853,40.682186401,-73.8396904829999,POINT (-73.83969048299997 40.68218640100008),2015-08-15T00:00:00Z,2015
145467650,8/18/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,QUEENS,107,1040202,197658,40.709033618,-73.7981856789999,POINT (-73.79818567899997 40.70903361800004),2015-08-18T00:00:00Z,2015
145524607,8/20/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,QUEENS,115,1016282,211662,40.74759008,-73.8843969989999,POINT (-73.88439699899999 40.74759008000007),2015-08-20T00:00:00Z,2015
145572713,8/21/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BROOKLYN,70,997466,171457,40.637284793,-73.9523833549999,POINT (-73.95238335499994 40.63728479300004),2015-08-21T00:00:00Z,2015
145562475,8/21/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BRONX,43,1018951,241512,40.829510182,-73.8746103049999,POINT (-73.87461030499998 40.82951018200004),2015-08-21T00:00:00Z,2015
145572051,8/22/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,NA,0,QUEENS,114,1006468,215938,40.759356715,-73.9198018669999,POINT (-73.91980186699995 40.759356715000074),2015-08-22T00:00:00Z,2015
145654125,8/22/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,BRONX,52,1014182,255633,40.868285582,-73.8917799039999,POINT (-73.89177990399996 40.868285582000055),2015-08-22T00:00:00Z,2015
145685523,8/26/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BRONX,42,1013251,243005,40.833628589999996,-73.8952006289999,POINT (-73.89520062899999 40.833628590000046),2015-08-26T00:00:00Z,2015
145746927,8/29/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,QUEENS,112,1022399,205315,40.730144884,-73.8623565869999,POINT (-73.86235658699997 40.730144884000026),2015-08-29T00:00:00Z,2015
145756974,8/29/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,NA,0,QUEENS,110,1027350,214375,40.754989552,-73.8444349379999,POINT (-73.84443493799995 40.75498955200004),2015-08-29T00:00:00Z,2015
145805555,8/31/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,65+,M,NA,0,BROOKLYN,78,991374,187228,40.680579719,-73.9743165579999,POINT (-73.97431655799994 40.680579719000036),2015-08-31T00:00:00Z,2015
145837707,8/31/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,<18,M,NA,2,BRONX,43,1021423,236823,40.81663016,-73.8657037869999,POINT (-73.86570378699997 40.816630160000045),2015-08-31T00:00:00Z,2015
147736463,8/31/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BRONX,44,1007814,241775,40.830268775,-73.9148526059999,POINT (-73.91485260599995 40.830268775000036),2015-08-31T00:00:00Z,2015
145837535,9/1/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,2,BRONX,43,1019939,243591,40.835212497,-73.8710291369999,POINT (-73.87102913699994 40.83521249700004),2015-09-01T00:00:00Z,2015
145837483,9/2/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,BRONX,48,1015031,249067,40.850260976,-73.8887404319999,POINT (-73.88874043199996 40.85026097600007),2015-09-02T00:00:00Z,2015
146099508,9/5/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BRONX,46,1007142,249097,40.850367293,-73.9172558939999,POINT (-73.91725589399994 40.85036729300003),2015-09-05T00:00:00Z,2015
145937086,9/6/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,NA,0,MANHATTAN,10,983944,208570,40.739161316,-74.0011056719999,POINT (-74.00110567199994 40.739161316000036),2015-09-06T00:00:00Z,2015
146099635,9/7/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,BRONX,41,1011570,238214,40.820484027,-73.9012947559999,POINT (-73.90129475599997 40.82048402700008),2015-09-07T00:00:00Z,2015
145973926,9/7/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,2,BRONX,43,1021283,238581,40.821455958,-73.8661998739999,POINT (-73.86619987399997 40.82145595800005),2015-09-07T00:00:00Z,2015
146007816,9/7/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BROOKLYN,73,1008231,183119,40.669271827,-73.9135549319999,POINT (-73.91355493199995 40.669271827000046),2015-09-07T00:00:00Z,2015
146008368,9/7/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,BRONX,42,1011511,241765,40.830230691,-73.9014934959999,POINT (-73.90149349599994 40.83023069100005),2015-09-07T00:00:00Z,2015
145973844,9/7/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,F,NA,0,BRONX,48,1015943,246705,40.843774759,-73.8854550839999,POINT (-73.88545508399994 40.84377475900004),2015-09-07T00:00:00Z,2015
145973925,9/7/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,2,BRONX,43,1021283,238581,40.821455958,-73.8661998739999,POINT (-73.86619987399997 40.82145595800005),2015-09-07T00:00:00Z,2015
146296936,9/13/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,<18,M,NA,2,MANHATTAN,9,991134,203370,40.724885918,-73.9751653559999,POINT (-73.97516535599993 40.72488591800004),2015-09-13T00:00:00Z,2015
146159887,9/14/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,BRONX,46,1013706,252409,40.859438284,-73.8935150889999,POINT (-73.89351508899993 40.85943828400008),2015-09-14T00:00:00Z,2015
146160003,9/14/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BRONX,46,1013706,252409,40.859438284,-73.8935150889999,POINT (-73.89351508899993 40.85943828400008),2015-09-14T00:00:00Z,2015
146191700,9/15/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,NA,0,BROOKLYN,78,992280,185285,40.675245847,-73.971052376999907,POINT (-73.97105237699996 40.67524584700004),2015-09-15T00:00:00Z,2015
146191092,9/15/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BRONX,48,1013551,246128,40.842199324,-73.8941028779999,POINT (-73.89410287799996 40.84219932400004),2015-09-15T00:00:00Z,2015
146382040,9/16/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,NA,0,MANHATTAN,5,986524,200197,40.716179181,-73.9917983819999,POINT (-73.99179838199996 40.71617918100003),2015-09-16T00:00:00Z,2015
146219196,9/16/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BRONX,48,1016063,246208,40.842410209,-73.885023732,POINT (-73.885023732 40.842410209000036),2015-09-16T00:00:00Z,2015
146248744,9/17/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,QUEENS,104,1016038,194898,40.701577879,-73.8853567799999,POINT (-73.88535677999994 40.70157787900007),2015-09-17T00:00:00Z,2015
146297577,9/19/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,MANHATTAN,34,1004000,253559,40.862621735,-73.928599836,POINT (-73.928599836 40.86262173500006),2015-09-19T00:00:00Z,2015
146348789,9/21/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BROOKLYN,78,987633,182419,40.667382313,-73.9878067799999,POINT (-73.98780677999997 40.667382313000076),2015-09-21T00:00:00Z,2015
146348350,9/21/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BRONX,48,1015723,246427,40.843012518,-73.8862515219999,POINT (-73.88625152199995 40.84301251800008),2015-09-21T00:00:00Z,2015
146348893,9/21/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,65+,M,NA,0,BROOKLYN,78,991374,187228,40.680579719,-73.9743165579999,POINT (-73.97431655799994 40.680579719000036),2015-09-21T00:00:00Z,2015
146381741,9/22/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,MANHATTAN,23,1000102,229680,40.797088584,-73.9427485799999,POINT (-73.94274857999993 40.79708858400005),2015-09-22T00:00:00Z,2015
146559979,9/22/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,BRONX,40,1007025,238272,40.820656108,-73.9177155569999,POINT (-73.91771555699995 40.82065610800004),2015-09-22T00:00:00Z,2015
146412667,9/23/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,BRONX,44,1006541,243541,40.835119239,-73.9194467389999,POINT (-73.91944673899997 40.83511923900005),2015-09-23T00:00:00Z,2015
146412030,9/23/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BRONX,48,1017626,245682,40.840960725,-73.8793774039999,POINT (-73.87937740399997 40.84096072500005),2015-09-23T00:00:00Z,2015
146412666,9/23/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,BRONX,44,1006541,243541,40.835119239,-73.9194467389999,POINT (-73.91944673899997 40.83511923900005),2015-09-23T00:00:00Z,2015
146667189,9/24/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,F,NA,0,MANHATTAN,23,999706,228966,40.795129549,-73.9441804619999,POINT (-73.94418046199996 40.79512954900008),2015-09-24T00:00:00Z,2015
146440575,9/24/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,BRONX,44,1007972,244067,40.83655923,-73.9142735659999,POINT (-73.91427356599996 40.836559230000034),2015-09-24T00:00:00Z,2015
146440637,9/25/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,BRONX,46,1011264,251672,40.85742325,-73.9023461239999,POINT (-73.90234612399996 40.857423250000075),2015-09-25T00:00:00Z,2015
146473580,9/25/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,65+,M,NA,0,BROOKLYN,67,997590,176345,40.650701115,-73.9519269109999,POINT (-73.95192691099999 40.65070111500006),2015-09-25T00:00:00Z,2015
146440639,9/25/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BRONX,46,1011264,251672,40.85742325,-73.9023461239999,POINT (-73.90234612399996 40.857423250000075),2015-09-25T00:00:00Z,2015
146486805,9/25/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,2,BROOKLYN,69,1014066,175710,40.648918035,-73.8925537489999,POINT (-73.89255374899994 40.64891803500007),2015-09-25T00:00:00Z,2015
146750906,9/27/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,BRONX,40,1010545,237333,40.818069042,-73.9050015129999,POINT (-73.90500151299993 40.81806904200005),2015-09-27T00:00:00Z,2015
146486649,9/27/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BRONX,48,1014065,247504,40.845974319,-73.8922390829999,POINT (-73.89223908299994 40.84597431900005),2015-09-27T00:00:00Z,2015
146475650,9/27/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,2,BROOKLYN,79,999849,193276,40.697169212,-73.9437467749999,POINT (-73.94374677499997 40.69716921200006),2015-09-27T00:00:00Z,2015
146474238,9/27/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BRONX,40,1009556,236079,40.814630053,-73.908579349,POINT (-73.908579349 40.81463005300003),2015-09-27T00:00:00Z,2015
146559446,9/27/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BRONX,48,1016378,245143,40.839485956,-73.8838903709999,POINT (-73.88389037099995 40.83948595600003),2015-09-27T00:00:00Z,2015
146475609,9/27/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,2,BROOKLYN,79,999849,193276,40.697169212,-73.9437467749999,POINT (-73.94374677499997 40.69716921200006),2015-09-27T00:00:00Z,2015
146529215,9/28/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,QUEENS,106,1034936,185551,40.675834499,-73.8172708849999,POINT (-73.81727088499997 40.675834499000075),2015-09-28T00:00:00Z,2015
146589618,9/29/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,BRONX,52,1011372,254273,40.864561878,-73.9019451809999,POINT (-73.90194518099996 40.86456187800008),2015-09-29T00:00:00Z,2015
146559426,9/29/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,F,NA,0,QUEENS,113,1041104,189921,40.687791661,-73.7949975349999,POINT (-73.79499753499994 40.68779166100006),2015-09-29T00:00:00Z,2015
146589258,9/29/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,<18,M,NA,0,BRONX,45,1027674,245277,40.839805427,-73.8430656619999,POINT (-73.84306566199997 40.839805427000044),2015-09-29T00:00:00Z,2015
146529680,9/29/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,<18,M,NA,0,BRONX,41,1013623,238400,40.820987957,-73.8938764949999,POINT (-73.89387649499997 40.82098795700006),2015-09-29T00:00:00Z,2015
146589540,9/30/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,<18,M,NA,0,BROOKLYN,70,997370,169588,40.632154928,-73.9527328829999,POINT (-73.95273288299995 40.632154928000034),2015-09-30T00:00:00Z,2015
146617672,10/1/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,QUEENS,103,1040268,195909,40.704232619,-73.7979621709999,POINT (-73.79796217099994 40.70423261900004),2015-10-01T00:00:00Z,2015
146617280,10/1/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,QUEENS,107,1037184,201617,40.719918673,-73.8090402729999,POINT (-73.80904027299994 40.719918673000045),2015-10-01T00:00:00Z,2015
146617359,10/1/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,QUEENS,110,1016282,211662,40.74759008,-73.8843969989999,POINT (-73.88439699899999 40.74759008000007),2015-10-01T00:00:00Z,2015
146617289,10/1/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,QUEENS,110,1016282,211662,40.74759008,-73.8843969989999,POINT (-73.88439699899999 40.74759008000007),2015-10-01T00:00:00Z,2015
146655005,10/1/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,NA,0,BRONX,42,1008798,238971,40.822569916,-73.9113071689999,POINT (-73.91130716899994 40.82256991600008),2015-10-01T00:00:00Z,2015
146654606,10/2/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,NA,0,BRONX,44,1008274,245226,40.839739531,-73.9131780319999,POINT (-73.91317803199998 40.83973953100008),2015-10-02T00:00:00Z,2015
146654607,10/2/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BRONX,44,1008274,245226,40.839739531,-73.9131780319999,POINT (-73.91317803199998 40.83973953100008),2015-10-02T00:00:00Z,2015
146668016,10/3/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,NA,34,1002106,249501,40.851487774,-73.9354579669999,POINT (-73.93545796699993 40.85148777400008),2015-10-03T00:00:00Z,2015
146717472,10/5/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,QUEENS,110,1015096,211497,40.747141413,-73.8886780599999,POINT (-73.88867805999998 40.747141413000065),2015-10-05T00:00:00Z,2015
146750554,10/5/15,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,NA,0,BRONX,44,1008027,242878,40.833295621,-73.9140790189999,POINT (-73.91407901899998 40.83329562100005),2015-10-05T00:00:00Z,2015
